"houseID","yearBuilt","lastSoldPrice","latitude","longitude","homeType","architecturalStyle","bathrooms","bedrooms","livingArea","lotSize","stories","constructionMaterials","hasAttachedGarage","hasFireplace","hasView"
222,2013,610000,45.48288727,-122.6000824,"SINGLE_FAMILY","Craftsman",3,3,2396,2613,3,"cement siding",1,1,0
223,1977,358000,45.49692535,-122.5072784,"SINGLE_FAMILY","Ranch",2,3,1006,12196,1,"vinyl siding",1,1,0
224,1984,468000,45.53968048,-122.983017,"SINGLE_FAMILY","Traditional",3,5,2212,9147,2,"man made",1,NA,0
225,1979,499900,45.48238373,-122.4458847,"SINGLE_FAMILY","Contemporary",3,4,2963,16988,3,"wood siding",1,1,0
226,2013,395000,45.52685928,-122.8968887,"SINGLE_FAMILY",NA,2.5,3,1694,NA,NA,"wood frame",NA,0,1
227,1946,295000,45.46883392,-122.5958786,"SINGLE_FAMILY","Ranch",1,2,1036,8276,1,"vinyl siding",0,NA,0
228,1908,815000,45.46772385,-122.6567535,"SINGLE_FAMILY",NA,2.5,3,2707,3000,NA,"NA",NA,NA,0
229,1946,278000,45.58502579,-122.691597,"SINGLE_FAMILY","Craftsman",1,1,856,4791,1,"cement siding",NA,1,0
230,1946,365000,45.46955109,-122.7027283,"SINGLE_FAMILY",NA,2,2,1724,3920,NA,"NA",NA,NA,0
231,1908,500670,45.55786514,-122.6314926,"SINGLE_FAMILY","Bungalow",1,2,1595,3920,2,"wood siding",0,NA,0
232,1927,500000,45.54930496,-122.6229019,"SINGLE_FAMILY","Bungalow",2,3,1854,3920,3,"wood siding",0,1,1
233,1994,440000,45.44081497,-122.6090088,"SINGLE_FAMILY","Traditional",3,4,2007,10018,2,"t-111 siding",1,1,0
234,1923,850000,45.52519608,-122.6440353,"SINGLE_FAMILY","Dutch Colonial",2,4,3567,4791,3,"lap siding",0,NA,1
235,1922,790000,45.50233459,-122.6283417,"SINGLE_FAMILY",NA,2,4,2230,6600,NA,"NA",NA,1,0
236,1951,661000,45.39440918,-122.7956009,"SINGLE_FAMILY","Daylight Ranch",2,4,2014,50093,2,"wood siding",0,1,1
237,2000,1315000,45.54175568,-122.8011703,"SINGLE_FAMILY","Traditional",4,4,4103,10454,2,"brick",1,1,1
238,2000,425000,45.51322937,-122.8867569,"SINGLE_FAMILY",NA,2.5,3,1600,2614,NA,"wood frame",NA,NA,0
239,2019,1086500,45.45599365,-122.7087097,"SINGLE_FAMILY","Traditional",4,4,4164,6098,3,"cement siding",0,1,1
240,1970,392000,45.52862167,-122.4152145,"SINGLE_FAMILY","Ranch",2,4,1992,12196,1,"brick",1,1,0
241,1990,490000,45.52602768,-122.9984665,"SINGLE_FAMILY","Traditional",3,3,2164,8276,2,"cement siding",1,NA,0
242,1914,570000,45.59679794,-122.7592773,"SINGLE_FAMILY","Bungalow",2,4,2670,6969,3,"cement siding",0,NA,0
243,2008,2349000,45.49819946,-122.743576,"SINGLE_FAMILY","Contemporary",5,5,6379,20037,2,"cedar",1,1,1
244,1976,300000,45.3668251,-122.7707825,"SINGLE_FAMILY",NA,2,3,1972,9000,NA,"wood frame",NA,1,0
245,1992,480000,45.45198822,-122.8317871,"SINGLE_FAMILY","Traditional",3,4,1866,6098,2,"brick",1,1,0
246,1972,320000,45.3971138,-122.8106918,"TOWNHOUSE","Townhouse",2,2,1394,4791,1,"wood siding",1,NA,0
247,1973,310000,45.40507507,-122.7801285,"SINGLE_FAMILY",NA,1,2,1074,5227,1,"wood siding",1,1,1
248,1995,480000,45.50793457,-122.9204483,"SINGLE_FAMILY","Traditional",2,3,1553,6969,1,"brick",1,NA,0
249,2001,219000,45.35313797,-122.6574478,"TOWNHOUSE","Townhouse",1,1,843,NA,2,"cement siding",1,0,0
250,2020,400000,45.42905045,-122.8530197,"TOWNHOUSE","Contemporary",3,2,1309,871,3,"cement siding",1,NA,1
251,2007,199900,45.51981735,-122.8693542,"SINGLE_FAMILY",NA,2,1,738,NA,NA,"wood frame",NA,1,0
252,1995,599000,45.51567459,-122.4265976,"SINGLE_FAMILY","Traditional",3,4,2531,7405,2,"wood composite",1,1,0
253,1929,368000,45.55804062,-122.5503464,"SINGLE_FAMILY","Bungalow",1,3,1596,4356,2,"lap siding",NA,1,0
254,1912,602550,45.48246002,-122.6069336,"SINGLE_FAMILY","Farmhouse",2,5,2548,10018,3,"wood siding",0,0,0
255,2006,515000,45.44010925,-122.7388306,"SINGLE_FAMILY","Craftsman",3,4,2297,6098,2,"lap siding",1,1,1
256,1989,515000,45.44203186,-122.7237473,"SINGLE_FAMILY","Contemporary",3,3,1892,6098,2,"wood siding",1,1,0
257,1971,579500,45.46195221,-122.7131042,"SINGLE_FAMILY","Daylight Ranch",2,4,2212,6969,2,"wood siding",1,1,0
258,1997,590000,45.4536972,-122.5182648,"SINGLE_FAMILY","Contemporary",3,4,2404,6969,2,"lap siding",1,1,0
259,1959,1125000,45.49635696,-122.727272,"SINGLE_FAMILY","Contemporary",3,4,2440,10890,1,"brick",1,1,0
260,1927,575000,45.54844284,-122.6450272,"SINGLE_FAMILY","English",2,3,2318,4791,3,"cedar",1,1,0
261,1991,880000,45.58997345,-122.8135071,"SINGLE_FAMILY","Traditional",3,4,4672,31798,2,"cedar",1,1,1
262,1923,506714,45.55604172,-122.6582794,"SINGLE_FAMILY",NA,1,2,907,5000,NA,"NA",NA,1,0
263,1904,885000,45.51451111,-122.6420364,"SINGLE_FAMILY","Victorian",2,5,4544,NA,4,"asbestos",NA,1,1
264,1989,585000,45.44913483,-122.8248749,"SINGLE_FAMILY","Traditional",3,4,2516,9147,2,"cement siding",1,1,0
265,2003,433000,45.52090836,-122.8920364,"SINGLE_FAMILY","Traditional",3,3,1656,3049,2,"cement siding",1,1,0
266,2007,188000,45.52047348,-122.4971237,"CONDO",NA,1,2,755,NA,NA,"NA",NA,NA,0
267,1916,557500,45.54400635,-122.6089554,"SINGLE_FAMILY","Bungalow",2,3,2998,4791,3,"cedar",0,1,0
268,1927,826500,45.56219482,-122.6640167,"SINGLE_FAMILY","Tudor",3,4,2908,4356,4,"lap siding",NA,1,0
269,1970,460000,45.41902542,-122.7792587,"SINGLE_FAMILY",NA,2,3,1836,14810,NA,"wood frame",NA,1,0
270,1972,895000,45.40628433,-122.6904144,"SINGLE_FAMILY","Traditional",3,4,2303,10454,2,"wood siding",1,1,1
271,2017,2630000,45.40330887,-122.6631699,"SINGLE_FAMILY","Traditional",5,5,5312,20037,2,"cement siding",1,1,1
272,2002,310000,45.52772141,-122.889595,"TOWNHOUSE","Townhouse",2,2,1151,NA,2,"wood siding",0,NA,0
273,1983,469000,45.37194824,-122.7528,"SINGLE_FAMILY",NA,2,3,1520,9583,2,"t-111 siding",1,NA,0
274,1999,459500,45.42069244,-122.8409576,"SINGLE_FAMILY","Traditional",3,3,1719,4791,2,"brick",1,1,1
275,2007,493500,45.49179459,-122.5185776,"SINGLE_FAMILY","Traditional",3,4,2142,NA,2,"cement siding",1,1,0
276,1924,590000,45.37769318,-122.6966019,"SINGLE_FAMILY","Bungalow",2,3,1706,13503,3,"board & batten siding",NA,0,1
277,2001,710000,45.44247818,-122.5193329,"SINGLE_FAMILY","Craftsman",4,4,4179,8712,3,"brick",1,1,1
278,2018,519000,45.4509697,-122.4871292,"SINGLE_FAMILY","Contemporary",3,4,2633,4356,2,"cement siding",1,1,1
279,1997,549000,45.34619904,-122.8554611,"SINGLE_FAMILY","Traditional",2,3,1482,4791,1,"lap siding",1,1,1
280,1953,420000,45.43957901,-122.758255,"SINGLE_FAMILY","Ranch",1,3,1176,10018,1,"shake siding",1,1,0
281,2007,273000,45.5205574,-122.8678055,"SINGLE_FAMILY",NA,6,3,1566,NA,NA,"wood frame",NA,1,0
282,1897,590000,45.515522,-122.6306305,"SINGLE_FAMILY",NA,2,4,2415,3300,NA,"NA",NA,NA,0
283,2005,323000,45.51164627,-122.8517456,"SINGLE_FAMILY",NA,6,2,1184,NA,NA,"wood frame",NA,1,0
284,1956,512200,45.58811188,-122.7479782,"SINGLE_FAMILY","Capecod",1,3,1934,4791,3,"shake siding",1,1,0
285,2001,624865,45.35831451,-122.8661118,"SINGLE_FAMILY","Craftsman",3,4,2913,6969,2,"stone",1,1,0
286,2003,425000,45.53177261,-122.435936,"CONDO","Townhouse",3,3,2421,3484,2,"brick",1,1,1
287,1955,363000,45.51203918,-122.4936066,"SINGLE_FAMILY","Ranch",1,3,1188,7405,1,"aluminum siding",0,0,1
288,1979,506000,45.4348793,-122.5542908,"SINGLE_FAMILY",NA,3,5,2290,10018,2,"other",1,1,0
289,1977,515000,45.40380859,-122.6877441,"SINGLE_FAMILY",NA,2,3,2030,10793,NA,"NA",NA,1,0
290,1989,400000,45.41828537,-122.6148758,"SINGLE_FAMILY",NA,2.1,3,1887,14810,NA,"NA",NA,1,0
291,2014,373000,45.53168106,-122.4709854,"SINGLE_FAMILY","Craftsman",3,4,1641,3484,2,"cement siding",1,1,0
292,1997,875000,45.54491043,-122.7760544,"SINGLE_FAMILY","Colonial",3,4,3381,8712,2,"cedar",1,1,0
293,1954,340000,45.43279648,-122.5868301,"SINGLE_FAMILY",NA,1,3,1184,7405,1,"shake siding",0,0,0
294,2009,580000,45.52121353,-122.9165955,"SINGLE_FAMILY","Traditional",3,4,2145,3920,2,"brick",1,1,1
295,1999,462660,45.35391617,-122.848671,"SINGLE_FAMILY","Traditional",3,3,1773,5662,2,"brick",1,1,0
296,1929,742500,45.5434227,-122.6207123,"SINGLE_FAMILY","English",2,3,2688,4791,3,"wood siding",0,1,0
297,2000,334000,45.48492432,-122.5217438,"CONDO","Townhouse",3,3,1813,4791,2,"vinyl siding",1,1,0
298,2012,681000,45.4497261,-122.8459702,"SINGLE_FAMILY","Contemporary",4,4,3131,4791,3,"cement siding",1,1,1
299,2000,600000,45.56438446,-122.8367462,"SINGLE_FAMILY","Craftsman",3,4,3025,4791,2,"cement siding",1,1,1
300,1924,655000,45.55065155,-122.6428146,"SINGLE_FAMILY","Bungalow",2,3,1458,4791,2,"lap siding",0,1,0
301,2010,359000,45.52882004,-122.5426712,"CONDO","Ranch",2,3,1407,3920,1,"cement siding",1,NA,1
302,1927,745625,45.47447968,-122.643158,"SINGLE_FAMILY","English",2,4,2635,4791,3,"wood siding",0,1,0
303,1949,219900,45.53538132,-122.5913925,"CONDO","Bungalow",1,1,707,NA,1,"stucco",NA,NA,0
304,1912,950000,45.47677231,-122.6751328,"SINGLE_FAMILY","Craftsman",2,3,2745,10018,2,"cedar",0,NA,1
305,1988,725000,45.39184952,-122.7868576,"SINGLE_FAMILY",NA,3,4,2360,7840,2,"cedar",1,1,0
306,1931,3000000,45.55506134,-122.8037262,"SINGLE_FAMILY",NA,2,5,3154,183822,NA,"wood frame",NA,1,0
307,2000,359000,45.53264236,-122.9137039,"TOWNHOUSE","Townhouse",2,2,1241,NA,2,"lap siding",1,0,0
308,2014,719900,45.42998123,-122.5164719,"SINGLE_FAMILY","Custom Style",3,4,3152,9583,2,"stone",1,1,1
309,1925,1150000,45.52616119,-122.7047653,"SINGLE_FAMILY","Tudor",4,4,3129,6969,2,"stucco",1,1,1
310,2006,395000,45.49263382,-122.9393997,"SINGLE_FAMILY","Craftsman",3,3,1630,3049,2,"cement siding",1,1,0
311,1986,625000,45.44444275,-122.7217102,"SINGLE_FAMILY","Traditional",4,5,2966,7405,2,"t-111 siding",1,1,0
312,2015,520000,45.44790649,-122.825531,"SINGLE_FAMILY","Craftsman",3,4,2229,3049,2,"lap siding",1,1,1
313,1988,594000,45.41512299,-122.7353897,"SINGLE_FAMILY","Traditional",2,3,1588,6098,1,"cedar",1,1,0
314,2001,720000,45.40711212,-122.8242493,"SINGLE_FAMILY","Traditional",4,5,4113,5227,3,"cement siding",1,1,1
315,1918,455000,45.40353775,-122.6605682,"SINGLE_FAMILY","Cottage",4,6,4699,42688,3,"brick",0,1,0
316,1952,646000,45.46823502,-122.6237793,"SINGLE_FAMILY","Traditional",3,4,2768,7405,2,"vinyl siding",1,1,0
317,1995,447400,45.4736557,-122.3867874,"SINGLE_FAMILY","Traditional",3,4,2030,8276,2,"man made",1,1,0
318,1999,15000,45.59699631,-122.7415619,"SINGLE_FAMILY",NA,2.5,3,1429,5871,NA,"NA",NA,NA,0
319,1979,435000,45.52063751,-122.3755798,"SINGLE_FAMILY",NA,3,3,1943,7840,2,"aluminum siding",1,1,0
320,1928,488726,45.48090744,-122.674408,"SINGLE_FAMILY","Bungalow",2,3,1776,4791,1,"wood siding",NA,0,0
321,2000,385000,45.54631805,-122.9687729,"SINGLE_FAMILY","Contemporary",3,3,1670,2613,2,"vinyl siding",1,1,1
322,1954,452000,45.34634018,-122.6103363,"SINGLE_FAMILY","Ranch",2,3,2203,10890,2,"wood siding",0,1,0
323,1960,472000,45.34038925,-122.6180878,"SINGLE_FAMILY",NA,2,5,2460,14810,1,"cedar",1,1,0
324,2009,537000,45.57097244,-122.6725006,"SINGLE_FAMILY","Townhouse",3,3,1642,2613,2,"lap siding",1,1,0
325,1904,780000,45.51338577,-122.643158,"SINGLE_FAMILY","FourSquare",3,3,2376,4791,3,"lap siding",0,NA,0
326,1948,320000,45.47606277,-122.5948639,"SINGLE_FAMILY","Ranch",2,3,2053,11761,NA,"NA",NA,1,0
327,1979,197000,45.44185638,-122.8005524,"SINGLE_FAMILY",NA,3,2,832,840,NA,"wood frame",NA,1,0
328,2003,510000,45.52760315,-122.9175797,"SINGLE_FAMILY","Traditional",3,3,1884,2613,2,"cement siding",1,1,0
329,1967,321000,45.40000916,-122.8023148,"SINGLE_FAMILY","Ranch",1,2,939,3920,1,"lap siding",1,NA,1
330,1900,445000,45.37022018,-122.5789032,"SINGLE_FAMILY","Traditional",3,4,2212,7840,2,"vinyl siding",NA,0,0
331,1961,232000,45.4713974,-122.6894836,"CONDO",NA,1,2,882,NA,1,"lap siding",NA,NA,0
332,1993,359000,45.5338974,-122.5071106,"SINGLE_FAMILY",NA,2,2,1296,6098,NA,"NA",NA,1,0
333,2002,675000,45.51499939,-122.7261505,"SINGLE_FAMILY","Traditional",3,3,2473,11761,3,"wood siding",1,1,1
334,1995,485000,45.54360199,-122.5042038,"SINGLE_FAMILY",NA,3,5,2329,7840,1,"lap siding",1,1,0
335,1947,375000,45.46784592,-122.5839157,"SINGLE_FAMILY","Traditional",3,3,1676,2613,3,"cement siding",NA,0,0
336,2001,345000,45.46770859,-122.8822403,"TOWNHOUSE","Townhouse",3,3,1462,2613,2,"vinyl siding",1,1,1
337,1998,530000,45.46615219,-122.4329834,"SINGLE_FAMILY","Traditional",3,4,2525,8712,3,"brick",1,1,1
338,1995,455000,45.42811966,-122.8117905,"SINGLE_FAMILY",NA,2,3,1535,7840,1,"cement siding",1,1,0
339,1972,223000,45.61006546,-122.6739807,"CONDO",NA,1.5,2,1120,336718,NA,"NA",NA,NA,0
340,1960,410000,45.52738953,-122.9693375,"SINGLE_FAMILY","Ranch",1,4,1300,5662,1,"wood siding",0,1,0
341,1983,465000,45.40869522,-122.7285538,"SINGLE_FAMILY",NA,2,2,1162,18730,NA,"NA",NA,1,0
342,1926,620222,45.52441025,-122.6006546,"SINGLE_FAMILY","Bungalow",2,3,2595,4791,2,"asbestos",0,1,0
343,2020,515995,45.43304062,-122.4880371,"SINGLE_FAMILY",NA,3,5,2670,NA,2,"cement siding",1,1,0
344,1972,1575000,45.34078598,-122.7430954,"SINGLE_FAMILY","Ranch",5,5,5640,64468,2,"cedar",1,1,1
345,2019,1235000,45.53640747,-122.7898788,"SINGLE_FAMILY","Contemporary",5,5,3928,6534,3,"stone",1,1,1
346,2013,599137,45.4081955,-122.8063736,"SINGLE_FAMILY","Craftsman",3,4,2947,5227,2,"cement siding",1,1,1
347,1900,555000,45.51580429,-122.5820465,"SINGLE_FAMILY","Farmhouse",2,4,1848,5227,3,"cedar",NA,NA,0
348,1984,685000,45.5069046,-122.6001053,"SINGLE_FAMILY","Contemporary",3,4,2209,4791,2,"lap siding",1,1,0
349,1973,712000,45.5129776,-122.6804123,"CONDO","Contemporary",2,2,1319,NA,1,"other",1,1,1
350,1960,522000,45.45956802,-122.7843933,"SINGLE_FAMILY","Ranch",3,4,1842,20473,1,"wood siding",1,1,1
351,1968,625000,45.46344757,-122.8115082,"SINGLE_FAMILY","Ranch",3,3,1982,17424,1,"brick",1,1,0
352,2016,2995000,45.4079628,-122.7159882,"SINGLE_FAMILY",NA,2,4,4676,29621,NA,"NA",NA,NA,0
353,1965,435000,45.4771347,-122.8039856,"SINGLE_FAMILY",NA,1,3,1140,9583,1,"wood siding",1,1,0
354,2021,546190,45.44099426,-122.5117645,"SINGLE_FAMILY","Craftsman",3,5,2366,6969,2,"lap siding",1,1,1
355,1956,355000,45.54237747,-122.5402908,"SINGLE_FAMILY","Ranch",2,3,1370,6969,1,"shake siding",0,1,0
356,2011,590000,45.44569778,-122.5518188,"SINGLE_FAMILY","Traditional",3,5,2740,13068,2,"cement siding",1,1,0
357,2003,412500,45.47486496,-122.8910675,"SINGLE_FAMILY","Traditional",3,3,1672,2178,2,"other",1,1,0
358,1982,214000,45.49956512,-122.8704681,"SINGLE_FAMILY",NA,1,2,1000,16553,NA,"wood frame",NA,NA,0
359,1926,512000,45.49311066,-122.6342621,"SINGLE_FAMILY","Bungalow",1,3,1742,4791,2,"wood siding",0,1,0
360,1941,450000,45.47768784,-122.8141403,"SINGLE_FAMILY","Ranch",2,2,1008,7405,1,"t-111 siding",1,1,0
361,2004,259900,45.43247986,-122.8288651,"SINGLE_FAMILY",NA,2,2,962,NA,NA,"wood frame",NA,1,0
362,1953,284500,45.56496811,-122.6554718,"CONDO",NA,1,2,703,NA,1,"cement siding",NA,1,0
363,2015,531000,45.50108719,-122.8895721,"SINGLE_FAMILY","English",3,3,2200,2613,2,"cement siding",1,1,0
364,2003,393000,45.47571564,-122.8935547,"SINGLE_FAMILY","Craftsman",3,3,1708,2613,2,"cement siding",1,1,0
365,1942,1265000,45.47658539,-122.6343155,"SINGLE_FAMILY","Mediterranean/Mission/Spanish",4,6,4210,12632,2,"stucco",1,1,1
366,1924,251000,45.48019791,-122.5232773,"SINGLE_FAMILY",NA,1,3,1012,10454,1,"wood siding",0,1,0
367,1983,390000,45.51558304,-122.9391174,"SINGLE_FAMILY","Ranch",2,3,1340,7405,1,"cement siding",1,1,0
368,1992,621000,45.51734924,-122.8791275,"SINGLE_FAMILY","Traditional",3,4,2232,8712,2,"cement siding",1,1,1
369,2007,422500,45.48604965,-122.8567352,"SINGLE_FAMILY",NA,2.5,4,1934,3049,NA,"wood frame",NA,1,0
370,1920,520000,45.43945313,-122.6311111,"SINGLE_FAMILY","Craftsman",4,4,3026,4791,3,"shake siding",NA,0,1
371,1986,528000,45.47162628,-122.8604813,"SINGLE_FAMILY",NA,3,3,1730,6969,2,"wood siding",1,0,0
372,1963,420000,45.44413376,-122.6319504,"SINGLE_FAMILY","Mid-Century Modern",2,2,1522,5227,2,"wood siding",0,1,0
373,1987,730000,45.37307739,-122.6495743,"SINGLE_FAMILY","Traditional",3,4,2569,8276,3,"brick",1,1,1
374,1964,799000,45.53479767,-122.711792,"SINGLE_FAMILY",NA,2,2,1154,8125,NA,"NA",NA,1,0
375,1953,1143000,45.5189743,-122.5972672,"SINGLE_FAMILY","Custom Style",3,4,4790,10890,2,"brick",1,1,1
376,1911,130000,45.58074951,-122.6858292,"SINGLE_FAMILY",NA,2,3,1465,5000,NA,"NA",NA,1,0
377,1995,565000,45.54750824,-122.9888535,"SINGLE_FAMILY","Traditional",3,4,2143,9147,2,"vinyl siding",NA,1,0
378,1954,635000,45.53601837,-122.7922058,"SINGLE_FAMILY","Ranch",2,3,1948,19602,1,"cedar",1,1,0
379,1925,1140000,45.54998016,-122.6459427,"SINGLE_FAMILY","FourSquare",4,5,3510,4791,2,"cement siding",0,1,0
380,2014,1390000,45.40706635,-122.7191315,"SINGLE_FAMILY","Traditional",4,4,3466,11761,2,"cedar",1,1,0
381,1993,940000,45.3549118,-122.6345215,"SINGLE_FAMILY","Traditional",4,4,4024,20473,2,"brick",1,1,1
382,1904,489000,45.53254318,-122.5861053,"SINGLE_FAMILY","Capecod",2,3,2157,5227,3,"wood siding",0,NA,0
383,1942,690000,45.56547546,-122.6405945,"SINGLE_FAMILY","Bungalow",3,3,2494,4791,2,"lap siding",NA,1,0
384,1972,402000,45.43298721,-122.5931778,"SINGLE_FAMILY","Bungalow",1,3,970,10018,1,"t-111 siding",NA,NA,0
385,2013,347000,45.48247147,-122.8570633,"TOWNHOUSE","Craftsman",4,3,1704,1306,3,"board & batten siding",1,1,0
386,1950,495000,45.5262146,-122.9738693,"SINGLE_FAMILY","Mid-Century Modern",2,3,2221,7840,2,"cedar",0,1,0
387,1987,388000,45.52415085,-122.3875275,"SINGLE_FAMILY","Traditional",3,3,1625,13068,2,"other",1,1,0
388,1914,609000,45.54441452,-122.6605835,"SINGLE_FAMILY","FourSquare",2,4,3325,6098,3,"wood siding",0,NA,0
389,2016,793000,45.41089249,-122.7596512,"SINGLE_FAMILY","Contemporary",3,4,2598,7405,2,"cedar",1,1,1
390,2015,501900,45.56692123,-122.6600723,"TOWNHOUSE","Contemporary",3,2,1884,1742,3,"cement siding",1,1,0
391,1950,593000,45.5730629,-122.6714172,"SINGLE_FAMILY","Mid-Century Modern",2,3,2124,4791,2,"brick",0,1,0
392,2017,790000,45.49886322,-122.6930542,"SINGLE_FAMILY","Contemporary",4,3,2407,2613,3,"cement siding",1,1,1
393,1969,733500,45.51557922,-122.7614594,"SINGLE_FAMILY","Contemporary",3,4,3080,20908,2,"cedar",0,1,1
394,1940,1025955,45.50124359,-122.7154465,"SINGLE_FAMILY","Traditional",3,4,3243,10018,NA,"NA",NA,1,1
395,1982,275000,45.53181458,-122.4154434,"TOWNHOUSE","Townhouse",3,2,1200,NA,3,"vinyl siding",1,1,0
396,2000,732000,45.5524826,-122.8222961,"SINGLE_FAMILY","Traditional",3,5,3047,6969,2,"stone",1,1,1
397,2020,668852,45.44095612,-122.7985687,"SINGLE_FAMILY","Ranch",2,3,2009,7225,1,"cement siding",1,1,0
398,2003,375000,45.50260544,-122.8739929,"SINGLE_FAMILY",NA,3,3,1500,2178,2,"wood siding",1,1,0
399,1949,540000,45.56921387,-122.6580276,"SINGLE_FAMILY",NA,2,4,1890,5000,NA,"NA",NA,1,0
400,2009,330000,45.56321335,-122.6932068,"CONDO","Contemporary",1,2,853,NA,1,"cement siding",NA,NA,0
401,1908,540000,45.47842789,-122.5722351,"SINGLE_FAMILY","FourSquare",3,3,2368,4356,2,"t-111 siding",NA,NA,1
402,1940,895000,45.41794205,-122.6692657,"SINGLE_FAMILY","Cottage",3,4,2556,7840,2,"cedar",NA,1,0
403,1978,490000,45.3947258,-122.5776443,"SINGLE_FAMILY",NA,3,4,1775,6098,2,"wood siding",1,1,0
404,1972,620000,45.38749313,-122.7261505,"SINGLE_FAMILY","Ranch",2,3,1434,13939,1,"wood siding",1,1,0
405,1951,495000,45.49075317,-122.5866013,"SINGLE_FAMILY","Bungalow",2,3,1680,5662,2,"cedar",1,0,0
406,2020,590235,45.43517303,-122.8401718,"SINGLE_FAMILY","Craftsman",3,4,2547,NA,2,"cement siding",1,1,0
407,1952,506000,45.48284531,-122.8154526,"SINGLE_FAMILY","Ranch",2,3,1340,12632,1,"wood siding",1,1,0
408,1916,410000,45.35185242,-122.5910721,"SINGLE_FAMILY",NA,3,3,2728,14374,3,"wood siding",0,NA,0
409,2000,1090000,45.55202103,-122.7979202,"SINGLE_FAMILY",NA,3,4,3975,196020,NA,"wood frame",NA,1,0
410,1978,299900,45.50242233,-122.5553818,"SINGLE_FAMILY","Ranch",1,3,1160,7405,1,"t-111 siding",1,NA,1
411,2002,573000,45.4631424,-122.8630371,"SINGLE_FAMILY","Traditional",3,4,2267,6098,2,"brick",1,1,1
412,1955,350000,45.52768326,-122.9804993,"SINGLE_FAMILY",NA,1,3,1175,9583,1,"wood siding",NA,NA,0
413,2008,307900,45.4982872,-122.8711243,"TOWNHOUSE","Townhouse",3,3,1573,NA,3,"lap siding",1,1,0
414,1991,537000,45.51765823,-122.8903961,"SINGLE_FAMILY","Ranch",2,3,2056,6969,1,"cement siding",1,1,0
415,1979,360000,45.5014534,-122.5276947,"SINGLE_FAMILY","Ranch",2,3,1432,11325,1,"t-111 siding",1,1,0
416,1980,448000,45.47989655,-122.4503098,"SINGLE_FAMILY","Ranch",2,3,1667,8276,1,"man made",1,1,0
417,1976,610000,45.46710205,-122.734024,"SINGLE_FAMILY",NA,2,3,1516,10890,1,"wood siding",1,1,0
418,1949,362000,45.48600006,-122.5232925,"SINGLE_FAMILY","Ranch",1,2,1642,14374,2,"lap siding",1,NA,1
419,1977,420100,45.52259827,-122.9410248,"SINGLE_FAMILY","Ranch",2,3,1748,10454,1,"wood siding",1,1,0
420,1974,277877,45.47060013,-122.7166519,"CONDO",NA,2,2,1040,NA,1,"cedar",1,NA,1
421,1984,430000,45.40956879,-122.7791367,"SINGLE_FAMILY","Traditional",2,3,1486,8276,1,"cement siding",1,1,0
422,1993,411650,45.51884842,-122.9393082,"SINGLE_FAMILY","Contemporary",3,3,1479,6098,2,"man made",1,1,0
423,2021,700000,45.4993782,-122.3888702,"SINGLE_FAMILY",NA,3,4,2933,9147,2,"stone",0,1,1
424,1929,601308,45.48595428,-122.7261887,"SINGLE_FAMILY",NA,4,4,2144,8276,NA,"NA",NA,0,0
425,2000,450000,45.47251511,-122.7999268,"SINGLE_FAMILY",NA,2,3,1670,13068,NA,"wood frame",NA,1,0
426,1968,510000,45.51243591,-122.9795456,"SINGLE_FAMILY","Ranch",2,3,1600,11761,1,"other",1,1,0
427,1996,640000,45.52457428,-122.8478394,"SINGLE_FAMILY","Custom Style",2,4,2521,9583,1,"cement siding",1,1,0
428,2002,381300,45.48342896,-122.3924179,"SINGLE_FAMILY",NA,3,3,1682,3920,2,"vinyl siding",1,1,0
429,2002,475000,45.3243866,-122.6324997,"SINGLE_FAMILY",NA,3,4,2520,8091,NA,"NA",NA,1,0
430,1919,234000,45.58506775,-122.7502823,"SINGLE_FAMILY",NA,1,3,985,5500,NA,"NA",NA,NA,0
431,1915,730950,45.54782486,-122.6479797,"SINGLE_FAMILY","Bungalow",2,4,3126,4791,3,"lap siding",NA,1,0
432,1922,347000,45.58048248,-122.6797943,"SINGLE_FAMILY","Bungalow",1,1,1456,4791,2,"wood siding",NA,1,0
433,1911,526500,45.47632217,-122.6068954,"SINGLE_FAMILY","Bungalow",2,3,1782,6534,3,"cedar",1,NA,0
434,1991,413000,45.48619461,-122.3894806,"SINGLE_FAMILY","Ranch",2,3,1476,7405,1,"t-111 siding",1,0,0
435,1908,876000,45.5677681,-122.6972885,"SINGLE_FAMILY","Bungalow",3,4,2705,4791,3,"cedar",0,1,0
436,1996,310000,45.5169754,-122.7439651,"CONDO","Traditional",2,2,1097,NA,1,"block",1,1,1
437,2006,975000,45.41800308,-122.7105713,"SINGLE_FAMILY","Tudor",3,4,3430,9583,2,"stone",1,1,1
438,1922,487800,45.56905365,-122.6335449,"SINGLE_FAMILY","Craftsman",1,3,1594,6098,3,"wood siding",0,1,0
439,1978,450000,45.34362411,-122.661087,"SINGLE_FAMILY",NA,2,3,1322,15685,NA,"NA",NA,NA,0
440,2005,570000,45.52560425,-122.6808929,"CONDO","Contemporary",2,1,1401,NA,1,"brick",1,NA,1
441,1944,341000,45.51629257,-122.5715942,"SINGLE_FAMILY","Bungalow",1,2,784,3049,1,"cedar",NA,NA,0
442,1925,525000,45.52769089,-122.6848297,"CONDO","Loft",1,3,1635,NA,1,"other",1,NA,1
443,1969,505000,45.46660233,-122.8233566,"SINGLE_FAMILY",NA,3,4,1992,8712,2,"wood siding",1,1,0
